公車代碼,站點名稱
0100003300,自強隧道
0100003300,捷運劍南路站
0100003300,美麗華
0100003300,敬業四路
0100003300,大直美堤花園二
0100003300,大直美堤花園三
0100003300,明水路口
0100003300,明水路一
0100003300,自強隧道
0100003300,植福宮
0100003300,捷運大直站
0100003300,復興北村
0100003300,民權敦化路口
0100003300,民權東路口
0100003300,民生敦化路口
0100003300,長春敦化路口
0100003300,臺北小巨蛋
0100003300,八德敦化路口
0100003300,市民敦化路口
0100003300,忠孝敦化路口
0100003300,仁愛敦化路口
0100003300,信義敦化路口
0100003300,捷運信義安和站(信義)
0100003300,信義通化街口
0100003300,信義光復路口
0100003300,世貿中心(莊敬)
0100003300,景新里
0100003300,臺北醫學大學
0100003300,信義國中(莊敬)
0100003300,吳興國小(松仁)
0100003300,信義國中(松仁)
0100003300,松平路口
0100003300,捷運象山站
0100003300,國稅局宿舍
0100003300,松山商職(信義)
0100003300,松山商職(福德)
0100003300,松友新村
0100003300,信義行政中心(奉天宮)
0100003300,大道路
0100003300,忠孝大道路口
0100003300,春光公園
0100003300,永春公寓
0100003300,松山商職(松山)
0100003300,永春高中
0100003700,吳興街站
0100003700,松仁路
0100003700,吳興國小(松仁)
0100003700,信義國中(莊敬)
0100003700,臺北醫學大學
0100003700,景新里
0100003700,世貿中心(莊敬)
0100003700,世貿中心(基隆路)
0100003700,市議會
0100003700,國父紀念館
0100003700,仁愛光復路口
0100003700,仁愛延吉街口
0100003700,仁愛國泰醫院
0100003700,仁愛安和路口
0100003700,仁愛敦化路口(圓環)
0100003700,仁愛復興路口(福華飯店)
0100003700,仁愛建國路口一
0100003700,幸安國小
0100003700,仁愛新生路口
0100003700,仁愛臨沂街口
0100003700,仁愛杭州路口
0100003700,仁愛林森路口
0100003700,仁愛中山路口
0100003700,捷運台大醫院站
0100003700,臺北車站(青島)
0100003700,臺大醫院
0100003700,仁愛中山路口
0100003700,仁愛林森路口
0100003700,仁愛紹興街口
0100003700,仁愛臨沂街口
0100003700,仁愛新生路口
0100003700,幸安國小
0100003700,仁愛建國路口一
0100003700,仁愛建國路口二
0100003700,仁愛復興路口(福華飯店)
0100003700,仁愛大安路口(仁愛醫院)
0100003700,仁愛敦化路口(圓環)
0100003700,仁愛安和路口
0100003700,仁愛國小
0100003700,捷運信義安和站(安和)
0100003700,信義通化街口
0100003700,信義光復路口
0100003700,世貿中心(莊敬)
0100003700,景新里
0100003700,臺北醫學大學
0100003700,信義國中(莊敬)
0100003700,吳興國小(莊敬)
0100003700,松仁路
0100003700,吳興街站
0100003800,榮德里
0100003800,東隆宮
0100003800,和德里
0100003800,環南市場
0100003800,綜合市場
0100003800,大理高中
0100003800,華江派出所
0100003800,中國時報
0100003800,捷運龍山寺站
0100003800,龍山國中
0100003800,小南門(和平院區)
0100003800,捷運小南門站
0100003800,南門
0100003800,自來水西分處(寧波)
0100003800,聯合醫院婦幼院區一
0100003800,潮州街口
0100003800,愛國東路口
0100003800,金甌女中
0100003800,捷運東門站
0100003800,信義永康街口(捷運東門站)
0100003800,信義新生路口
0100003800,捷運大安森林公園站
0100003800,大安國宅
0100003800,捷運大安森林公園站
0100003800,信義新生路口
0100003800,信義永康街口
0100003800,捷運東門站
0100003800,信義杭州路口
0100003800,中正紀念堂
0100003800,一女中(貴陽)
0100003800,東吳大學城中校區
0100003800,小南門(和平院區)
0100003800,桂林昆明街口
0100003800,桂林路
0100003800,龍山寺(西園)
0100003800,中國時報
0100003800,華江派出所
0100003800,大理高中
0100003800,綜合市場
0100003820,東園公園
0100003820,楊聖廟
0100003820,民和街口
0100003820,寶興街
0100003820,西園路二段
0100003820,華江高中(西園)
0100003820,西園29服飾基地
0100003820,大理服飾
0100003820,捷運龍山寺站
0100003820,龍山寺(剝皮寮)
0100003820,桂林路
0100003820,龍山寺(西園)
0100003820,大理服飾
0100003820,西園29服飾基地
0100003820,華江高中(西園)
0100003820,環南市場(西藏)
0100003820,雙園國中
0100003820,寶興街
0100003820,民和街口
0100003820,楊聖廟
0100003820,東園公園
0100003900,家樂福
0100003900,分子尾
0100003900,碧華寺
0100003900,慈福派出所
0100003900,美美新村
0100003900,徐匯中學
0100003900,幸福市場
0100003900,建和新村
0100003900,捷運三和國中站
0100003900,格致中學(自強路)
0100003900,永德里
0100003900,厚德國小
0100003900,忠孝路口
0100003900,介壽廣場
0100003900,龍門路口
0100003900,三安里
0100003900,長壽西街口
0100003900,長元西街口
0100003900,正義重新路口
0100003900,天台廣場
0100003900,大同路口
0100003900,中正南路
0100003900,重安街口
0100003900,臺北車站(忠孝)
0100003900,捷運善導寺站
0100003900,成功中學(林森)
0100003900,立法院
0100003900,臺北車站(忠孝)
0100003900,重安街口
0100003900,中正南路
0100003900,大同路口
0100003900,正義重新路口
0100003900,長元西街口
0100003900,長壽西街口
0100003900,三安里
0100003900,龍門路口
0100003900,介壽廣場
0100003900,忠孝路口
0100003900,厚德國小
0100003900,永德里
0100003900,格致中學(自強路)
0100003900,三和國中
0100003900,捷運三和國中站
0100003900,建和新村
0100003900,幸福市場
0100003900,徐匯中學
0100003900,美美新村
0100003900,碧華寺
0100003900,慈化公園
0100003900,分子尾
0100003940,家樂福
0100003940,分子尾
0100003940,碧華寺
0100003940,慈福派出所
0100003940,美美新村
0100003940,徐匯中學
0100003940,幸福市場
0100003940,建和新村
0100003940,捷運三和國中站
0100003940,格致中學(自強路)
0100003940,永德里
0100003940,厚德國小
0100003940,忠孝路口
0100003940,介壽廣場
0100003940,龍門路口
0100003940,三安里
0100003940,長壽西街口
0100003940,長元西街口
0100003940,正義重新路口
0100003940,天台廣場
0100003940,大同路口
0100003940,中正南路
0100003940,重安街口
0100003940,臺北車站(忠孝)
0100003940,捷運善導寺站
0100003940,成功中學(林森)
0100003940,立法院
0100003940,臺北車站(忠孝)
0100003940,重安街口
0100003940,中正南路
0100003940,大同路口
0100003940,正義重新路口
0100003940,長元西街口
0100003940,長壽西街口
0100003940,三安里
0100003940,龍門路口
0100003940,介壽廣場
0100003940,忠孝路口
0100003940,厚德國小
0100003940,永德里
0100003940,格致中學(自強路)
0100003940,三和國中
0100003940,捷運三和國中站
0100003940,建和新村
0100003940,幸福市場
0100003940,徐匯中學
0100003940,美美新村
0100003940,碧華寺
0100003940,慈化公園
0100003940,分子尾
0100004100,福美站
0100004100,三王宮
0100004100,福美承平路口
0100004100,中鼎第二總部大樓
0100004100,兒童新樂園
0100004100,國立科教館
0100004100,天文科學館
0100004100,士林區行政中心(基河)
0100004100,公教住宅
0100004100,士林市場(銘傳會館)
0100004100,捷運劍潭站(北藝中心)
0100004100,圓山皇宮大廈
0100004100,劍潭國小
0100004100,明倫高中
0100004100,庫倫街
0100004100,大龍峒保安宮
0100004100,酒泉重慶路口
0100004100,酒泉街
0100004100,鄰江里
0100004100,天師宮
0100004100,延平國小
0100004100,延三觀光夜市
0100004100,臺北橋
0100004100,涼州重慶路口
0100004100,捷運大橋頭站
0100004100,捷運民權西路站
0100004100,民權中山路口
0100004100,捷運中山國小站
0100004100,民權吉林路口
0100004100,捷運行天宮站(松江路)
0100004100,長春松江路口
0100004100,捷運松江南京站
0100004100,長安松江路口
0100004100,光華商場
0100004100,進安公園
0100004100,中影八德大樓
0100004100,中崙
0100004100,臺安醫院
0100004100,市民敦化路口
0100004100,忠孝敦化路口
0100004100,仁愛敦化路口
0100004100,信義敦化路口
0100004100,信義大安路口
0100004100,捷運大安站(信義)
0100004100,捷運大安站(復興)
0100004100,東豐復興路口
0100004100,聯合醫院仁愛院區
0100004100,捷運忠孝復興站
0100004100,復興南路(中崙里)
0100004100,長安復興路口
0100004100,長安龍江路口
0100004100,中山女高
0100004100,長安東路二段
0100004100,捷運松江南京站
0100004100,長春松江路口
0100004100,捷運行天宮站(松江路)
0100004100,民權松江路口
0100004100,民權吉林路口
0100004100,捷運中山國小站
0100004100,民權中山路口
0100004100,捷運民權西路站
0100004100,大龍街口
0100004100,昌吉重慶路口
0100004100,民族重慶路口
0100004100,酒泉重慶路口
0100004100,大龍峒保安宮
0100004100,庫倫街口
0100004100,明倫高中
0100004100,劍潭國小
0100004100,圓山皇宮大廈
0100004100,捷運劍潭站(北藝中心)
0100004100,士林市場(銘傳會館)
0100004100,公教住宅
0100004100,士林區行政中心(基河)
0100004100,天文科學館
0100004100,國立科教館
0100004100,兒童新樂園
0100004100,中鼎第二總部大樓
0100004100,福美承平路口
0100004100,三王宮
0100004100,福美站
0100004200,大直美堤花園二
0100004200,大直美堤花園三
0100004200,明水路口
0100004200,明水路一
0100004200,自強隧道
0100004200,植福宮
0100004200,捷運大直站
0100004200,大直高中
0100004200,空軍司令部
0100004200,通北街口
0100004200,圓山新城一
0100004200,力行新村
0100004200,圓山新城二
0100004200,通北街口
0100004200,忠烈祠
0100004200,中央電台
0100004200,圓山大飯店
0100004200,臺北市立美術館
0100004200,大同大學
0100004200,大同公司(晴光市場)
0100004200,台泥大樓(馬偕醫院)
0100004200,馬偕醫院
0100004200,捷運雙連站
0100004200,靜修女中
0100004200,朝陽公園(鈕釦街)
0100004200,圓環(重慶)
0100004200,後車站
0100004200,捷運北門站
0100004200,後車站
0100004200,圓環(重慶)
0100004200,朝陽公園(鈕釦街)
0100004200,靜修女中
0100004200,雙連市場
0100004200,捷運雙連站
0100004200,馬偕醫院
0100004200,台泥大樓(馬偕醫院)
0100004200,大同公司(晴光市場)
0100004200,大同大學
0100004200,臺北市立美術館
0100004200,圓山大飯店
0100004200,中央電台
0100004200,忠烈祠
0100004200,經國七海文化園區
0100004200,空軍司令部
0100004200,通北街口
0100004200,圓山新城一
0100004200,力行新村
0100004200,圓山新城二
0100004200,通北街口
0100004200,大直高中
0100004200,大直國小
0100004200,捷運大直站
0100004200,植福宮
0100004200,自強隧道(大直教會)
0100004200,自強隧道
0100004200,捷運劍南路站
0100004200,美麗華
0100004200,敬業四路
0100004200,大直美堤花園二
0100004220,大直美堤花園二
0100004220,大直美堤花園三
0100004220,明水路口
0100004220,明水路一
0100004220,自強隧道
0100004220,植福宮
0100004220,捷運大直站
0100004220,大直高中
0100004220,空軍司令部
0100004220,通北街口
0100004220,圓山新城一
0100004220,力行新村
0100004220,圓山新城二
0100004220,通北街口
0100004220,忠烈祠
0100004220,中央電台
0100004220,圓山大飯店
0100004220,臺北市立美術館
0100004220,捷運圓山站
0100004220,臺北市立美術館
0100004220,圓山大飯店
0100004220,中央電台
0100004220,忠烈祠
0100004220,經國七海文化園區
0100004220,空軍司令部
0100004220,通北街口
0100004220,圓山新城一
0100004220,力行新村
0100004220,圓山新城二
0100004220,通北街口
0100004220,大直高中
0100004220,大直國小
0100004220,捷運大直站
0100004220,植福宮
0100004220,自強隧道(大直教會)
0100004220,自強隧道
0100004220,捷運劍南路站
0100004220,美麗華
0100004220,敬業四路
0100004220,大直美堤花園二
0100004600,松德站
0100004600,捷運象山站
0100004600,信義松仁路口(松仁)
0100004600,松壽路口
0100004600,市政府(松智)
0100004600,興雅國中
0100004600,信義松仁路口(松仁)
0100004600,捷運象山站
0100004600,國稅局宿舍
0100004600,松山商職(信義)
0100004600,松山商職(福德)
0100004600,松友新村
0100004600,信義行政中心(奉天宮)
0100004600,大道路
0100004600,忠孝大道路口
0100004600,春光公園
0100004600,永春里(忠孝)
0100004600,捷運永春站(松山)
0100004600,雙永國小
0100004600,永吉松山路口
0100004600,國民住宅
0100004600,興雅國小
0100004600,東興路
0100004600,東興路一
0100004600,南京公寓(捷運南京三民)
0100004600,南京三民路口
0100004600,南京寧安街口
0100004600,南京敦化路口(小巨蛋)
0100004600,捷運南京復興站
0100004600,南京龍江路口
0100004600,南京建國路口
0100004600,捷運松江南京站
0100004600,南京吉林路口
0100004600,南京林森路口
0100004600,捷運中山站(志仁高中)
0100004600,後車站
0100004600,圓環(重慶)
0100004600,圓環(南京)
0100004600,捷運中山站(志仁高中)
0100004600,南京林森路口
0100004600,南京吉林路口
0100004600,捷運松江南京站
0100004600,南京建國路口
0100004600,南京龍江路口
0100004600,捷運南京復興站
0100004600,南京敦化路口(小巨蛋)
0100004600,南京寧安街口
0100004600,南京三民路口
0100004600,南京公寓(捷運南京三民)
0100004600,東興路一
0100004600,東興路
0100004600,興雅國小
0100004600,國民住宅
0100004600,永吉松山路口
0100004600,雙永國小
0100004600,永春里(忠孝)
0100004600,春光公園
0100004600,忠孝大道路口
0100004600,大道路
0100004600,信義行政中心(奉天宮)
0100004600,松友新村
0100004600,松山商職(福德)
0100004600,國業里
0100004600,國稅局宿舍
0100004600,捷運象山站
0100004600,信義松仁路口(松仁)
0100004600,興雅國中
0100004600,市政府(松智)
0100004600,捷運象山站
0100004600,松德站
0100004900,建北站
0100004900,臺北漁市
0100004900,第二果菜市場
0100004900,下埤里
0100004900,復興北村
0100004900,五常街口
0100004900,民權龍江路口
0100004900,民權建國路口
0100004900,民權松江路口
0100004900,捷運行天宮站(松江路)
0100004900,長春松江路口
0100004900,捷運松江南京站
0100004900,長安國小(長安)
0100004900,正守公園
0100004900,長安林森路口
0100004900,華山公園
0100004900,捷運善導寺站
0100004900,臺北車站(忠孝)
0100004900,中華路北站
0100004900,捷運西門站
0100004900,長沙街
0100004900,康定路口
0100004900,祖師廟(康定)
0100004900,龍山寺(康定)
0100004900,萬華車站
0100004900,莒光路口
0100004900,萬大路
0100004900,西藏路口
